X,Y,Z,Object
578.3713585,97.90230189,0,9
578.4565196,145.976858,0,4
582.5573666,224.8068267,0,8
582.7800555,711.0388604,0,15
580.5603888,252.2937571,0,4
578.5771659,305.6982288,0,2
577.7564923,321.6584,0,9
578.2929944,563.9790735,0,6
581.9628299,239.3345798,0,8
578.7292559,553.6987287,0,3
577.4541206,4.126554216,0,13
577.8162053,13.53005128,0,10
578.1457552,80.05032652,0,12
579.8447363,137.6341454,0,19
582.4620272,278.6029013,0,2
577.9645433,335.5617779,0,5
581.9842404,246.5446148,0,4
579.5941373,453.5501681,0,5
582.0859215,600.9787022,0,15
580.1638779,61.71556666,0,10
579.9489146,89.49302326,0,2
580.1742428,259.9396185,0,17
579.9737595,272.7569412,0,4
579.6935708,349.1248145,0,3
580.9466222,378.2077246,0,6
581.2920094,501.5008266,0,4
581.145326,636.7795491,0,17
579.7383053,112.6797099,0,16
581.388086,384.637914,0,6
585.0188553,698.2867619,0,13
580.1318614,153.7916238,0,6
580.0551335,394.7394946,0,4
578.6548964,495.8346208,0,5
580.7333487,529.8044555,0,11
580.659707,173.8432739,0,20
581.4321719,444.8866424,0,4
581.0441862,0.843193798,0,13
582.7644665,9.342407464,0,8
583.9882446,356.608465,0,8
582.4182847,365.3388868,0,17
580.671234,402.9547092,0,3
580.624368,437.112352,0,5
583.4216666,17.761,0,18
580.8825819,37.55448829,0,2
582.0702793,68.62346784,0,9
580.6395379,76.346787,0,16
582.5622221,199.6324444,0,8
581.7578228,294.8674937,0,2
580.9161323,505.9941156,0,6
582.7284919,51.92962905,0,8
581.872832,284.736128,0,2
582.2062912,310.7598103,0,4
582.8956404,338.3914247,0,7
583.3684271,491.3754402,0,8
580.6458023,543.391868,0,6
588.2259001,590.6886606,0,15
585.2831293,667.4282952,0,17
581.312638,45.09522178,0,12
583.9209707,684.5116927,0,17
580.9940596,118.7819403,0,5
581.8704436,412.1460341,0,3
582.2725293,511.7706216,0,6
583.1466666,539.3491678,0,6
582.9145991,548.9553281,0,11
580.6246875,557.145875,0,5
580.5275555,734.9972594,0,13
580.9480817,123.0270612,0,10
581.852889,142.790642,0,2
581.9882033,232.7067119,0,14
580.6772766,407.4856171,0,5
582.917944,192.1706853,0,16
581.919381,268.1399524,0,2
581.3854505,300.4532747,0,4
584.7459126,150.8684044,0,8
581.2195238,371.1677142,0,9
584.34704,416.7977317,0,11
581.9044554,431.35213,0,10
584.7387195,559.8729418,0,11
585.062089,566.2558793,0,11
585.4062007,581.2187743,0,15
581.1285455,25.68263636,0,2
582.6471753,101.9522632,0,10
583.4991489,321.1868793,0,4
584.2015545,331.6513274,0,7
584.0306822,213.281516,0,8
583.520262,373.8234524,0,4
584.1057101,397.7133992,0,9
583.7564095,423.5591654,0,6
584.2314875,497.4907875,0,9
583.5898406,571.2094513,0,10
585.5175176,606.9215985,0,8
582.2345406,693.4397297,0,13
584.7202873,258.1015808,0,14
584.2419728,58.66848868,0,2
584.2998009,95.8236561,0,2
585.3377144,134.3965714,0,19
585.7712185,304.4976185,0,14
585.9516051,456.3354075,0,8
584.9775825,441.6917801,0,5
586.7703166,450.1482241,0,12
585.0228916,265.2001125,0,4
583.5683637,297.3178787,0,2
584.8742491,390.2291387,0,6
587.0779553,31.84001555,0,15
585.1676978,80.2534964,0,16
584.482717,533.4672074,0,5
586.5799295,575.715472,0,9
587.9404048,74.79673414,0,16
587.4369006,121.9088586,0,8
585.2011155,288.4607116,0,12
586.1160632,405.4388482,0,7
585.8255548,523.2748226,0,3
587.8861963,176.3109867,0,17
586.0491466,349.8577066,0,3
586.0984538,517.208312,0,3
586.212753,63.28522352,0,9
586.7811782,325.5590108,0,4
586.6630498,436.2745937,0,4
587.0048526,427.5918245,0,9
586.548138,468.032,0,5
587.520009,315.0854421,0,7
588.2455446,43.04427722,0,12
586.8138847,273.1797487,0,2
585.5492413,113.4922759,0,2
587.877981,283.6601422,0,2
587.4762974,462.7111075,0,4
588.9985877,163.3870613,0,17
589.055662,207.6098759,0,8
586.4050324,253.2211183,0,12
587.5310858,297.7861714,0,10
587.8994742,506.5634972,0,5
589.7817296,511.8316009,0,11
589.338027,546.0188814,0,11
589.254884,92.24100204,0,12
591.7653543,197.7401699,0,15
587.72025,382.169925,0,3
588.4458484,1.011212121,0,12
588.3767171,342.5673627,0,3
588.3013058,362.0049421,0,3
588.1727194,85.67707019,0,16
588.7734421,128.8360515,0,7
591.2807412,147.5007987,0,8
587.943111,192.4710531,0,14
590.5206431,293.1024783,0,14
589.9023944,142.4038893,0,4
588.725261,377.6246916,0,3
588.7277133,420.0445737,0,3
588.0034784,477.2014958,0,5
589.0090732,530.1206341,0,3
588.7669953,535.9954882,0,3
590.2074499,108.7855008,0,8
588.3224217,214.1727075,0,12
589.0334589,268.0540984,0,14
589.067872,411.0763836,0,3
587.7969845,552.5504,0,5
589.4520709,116.2395886,0,12
593.1955476,188.7468549,0,15
588.7994338,235.2427763,0,9
589.9253291,502.0238012,0,6
589.1031363,5.7865,0,12
592.7906997,138.0403476,0,15
589.7513248,249.0001656,0,2
589.8046879,389.0962803,0,16
589.3849671,261.758377,0,9
590.5587883,397.9224235,0,6
590.3323312,473.3766011,0,3
589.8935929,495.7698838,0,7
591.5017475,100.2320702,0,8
591.7121852,223.6663323,0,7
592.2350468,242.1531513,0,10
590.2728059,255.2386418,0,9
591.018033,332.3488283,0,9
591.7435698,19.43027918,0,2
591.2317041,278.9829467,0,2
590.2016503,302.5275244,0,14
589.9181178,337.6314509,0,5
592.5908787,347.3817574,0,9
591.3925205,540.3992118,0,3
599.5670692,11.35948574,0,15
592.005265,82.47029768,0,1
590.0293637,365.5144545,0,5
590.7221274,520.2656628,0,4
591.5042677,31.4633975,0,2
591.4904894,354.3410513,0,4
590.2481232,393.7987693,0,5
591.6599048,423.6400952,0,6
593.6324297,485.3477404,0,6
591.6226261,490.2333913,0,5
591.4695444,583.3413923,0,5
593.0655725,691.4885508,0,12
592.6249845,566.5466348,0,4
594.1576348,644.088539,0,17
592.0380806,68.61004838,0,8
593.310199,312.0386807,0,9
593.2551036,369.9731639,0,6
593.2384907,434.5927225,0,7
594.26503,479.9813,0,11
591.7785455,574.246014,0,9
593.4839127,61.89872896,0,12
593.3919027,168.3306378,0,11
591.4090493,201.6027541,0,10
593.1108838,325.5175709,0,9
592.2604847,404.9687004,0,6
593.5829549,457.9185038,0,9
593.5626134,217.4202945,0,3
593.1924705,384.5148979,0,3
593.1193453,428.203274,0,3
592.992,445.5544852,0,6
592.9988268,451.4371155,0,6
593.1253335,270.5853333,0,2
591.9384517,274.5455484,0,2
594.3759621,468.8199924,0,11
593.16666,506.98118,0,3
593.2834737,555.8037779,0,6
595.2317041,607.0853719,0,8
593.404224,46.91722387,0,12
594.792639,125.022125,0,4
593.3328,264.9332097,0,2
593.4805876,285.4926824,0,2
596.0325466,302.2562186,0,15
594.6952156,342.3259116,0,4
596.7049723,707.9425293,0,13
596.5103141,2.70914876,0,12
593.5627307,235.2598654,0,16
593.802613,306.5801408,0,2
595.0117674,418.912707,0,11
595.5868489,173.8723019,0,3
595.7375433,211.6801242,0,8
593.9634393,411.412486,0,3
593.8927929,528.3338325,0,6
594.0242307,40.36258975,0,12
594.9821845,52.98129232,0,12
594.893975,536.6480498,0,3
599.0482756,649.0606429,0,15
594.9131765,89.38721009,0,2
594.8764235,180.364502,0,17
594.1794946,318.3483956,0,2
595.0462086,365.1908958,0,3
595.7731603,25.00925967,0,2
594.5545203,257.7294799,0,2
596.3699295,359.2758705,0,4
594.3679312,520.8298851,0,4
598.175,581.139711,0,11
594.7960623,703.2531605,0,20
598.1516203,118.801503,0,8
594.7933714,249.6481714,0,4
595.8703176,496.0217779,0,3
594.4352786,532.9329836,0,5
597.1779572,204.3648786,0,7
596.2779002,230.6801805,0,4
594.27,441.261619,0,5
596.5974476,95.90093969,0,9
596.6217384,157.3840615,0,8
594.5867693,389.9902564,0,5
598.1513334,464.1890594,0,8
595.8425745,475.8722128,0,7
595.9674862,502.0989724,0,5
594.9271627,29.52939535,0,12
596.0070516,34.8928276,0,12
599.7225595,111.9806384,0,8
596.8226457,380.8104568,0,5
597.6116624,394.2031896,0,7
597.6122537,401.3760592,0,7
598.4417879,72.24056363,0,12
597.486448,275.0281146,0,2
596.591036,352.6391222,0,5
597.5376773,515.0893465,0,7
601.9391712,563.3857319,0,15
597.4927471,131.6829655,0,2
597.4937022,282.2929787,0,2
597.7125631,337.4011613,0,5
597.5175925,541.5362839,0,3
599.2116488,596.1169775,0,8
597.9049009,82.13638737,0,2
599.026432,573.374416,0,7
598.3653195,525.897986,0,4
600.8018472,372.5010033,0,15
598.352623,508.4209274,0,3
598.1070871,547.826739,0,6
597.3117894,238.9137544,0,10
598.4677946,315.530006,0,2
597.599111,407.5385655,0,3
599.3295796,426.8785421,0,11
597.10148,441.97216,0,5
600.8265808,103.1310043,0,12
597.8271,264.2028333,0,2
597.6017914,325.5813281,0,4
599.507881,433.0692973,0,6
598.5668149,557.4011583,0,3
600.8813152,40.17768468,0,12
599.1759327,163.003569,0,9
599.5689958,221.4282551,0,9
599.6925529,269.4321084,0,2
597.4531666,530.9498334,0,5
600.0242015,31.41100265,0,2
597.2652094,451.9959071,0,5
598.4516552,246.5381149,0,7
600.1480525,309.8056975,0,2
603.2837056,680.0355008,0,17
600.5901059,50.97269159,0,4
600.6985678,149.5645679,0,14
599.5192666,348.16128,0,5
597.9665806,385.7727743,0,5
601.449875,256.51377,0,8
600.3910605,295.5945153,0,2
600.0253148,415.7775691,0,7
600.0349282,169.5167464,0,6
604.3481191,217.2113143,0,15
600.7258551,449.7500146,0,3
600.4261178,455.3803714,0,3
601.0825988,521.6042636,0,4
600.6849312,552.5057404,0,6
603.5562641,138.6661258,0,15
600.1524255,444.5521489,0,5
600.2636348,487.5390958,0,6
599.24,698.356,0,13
602.1535892,719.8838541,0,12
600.658864,92.190944,0,2
599.2836923,126.1396923,0,9
604.6572068,233.1740303,0,15
601.1580411,300.8376188,0,9
600.6304166,503.8148166,0,3
600.6321958,535.8335244,0,7
601.2540721,362.9343082,0,3
602.5153115,439.0750573,0,7
601.4253746,568.0570192,0,6
603.4599455,196.4654631,0,17
600.3192,278.9195556,0,12
602.555598,323.1118277,0,2
600.0440963,342.7606264,0,5
601.4667375,355.999325,0,3
601.5108549,387.9153711,0,3
601.528706,481.4520991,0,3
602.0345049,587.1382914,0,10
600.9760645,530.2967095,0,6
601.8544404,289.6113069,0,2
603.5181002,406.7625554,0,8
601.0423077,469.9271539,0,10
601.2689369,500.0190992,0,6
601.9185559,19.61367635,0,12
602.0037014,421.215801,0,9
603.1377972,495.7915596,0,11
602.7976243,24.66606711,0,14
601.694,460.126,0,3
601.7683677,476.346292,0,5
601.9139182,662.3627369,0,13
602.7611959,173.3026619,0,8
605.3005251,181.8506012,0,8
602.7932274,96.62293182,0,16
603.4580123,130.1040739,0,8
602.0955618,155.9976986,0,5
603.9700001,1.626,0,12
602.8500206,335.1097527,0,14
602.8901841,541.7334847,0,11
603.5209507,591.2274753,0,9
606.5710354,610.6310483,0,17
603.8286647,226.2241187,0,16
604.4137683,514.7543639,0,3
603.0570316,65.18425158,0,12
606.6815424,91.78508758,0,15
604.6606191,159.7838514,0,5
607.7997986,189.0995646,0,8
605.0203727,339.6134247,0,9
604.6981432,346.2633702,0,3
604.157015,392.6596718,0,3
604.1799108,397.2980521,0,6
606.1627218,78.78404064,0,15
604.9062209,240.2211321,0,8
607.6590394,248.2449009,0,8
602.982387,285.6032257,0,9
604.4759109,508.0027388,0,3
603.4968445,555.696489,0,5
605.7870531,166.7436254,0,8
609.1874107,210.1776902,0,17
606.3086106,331.0184422,0,2
605.3466665,377.554,0,3
603.216,28.51909676,0,12
606.0333212,277.8061198,0,7
604.0152212,463.0632567,0,5
605.6311482,547.7908355,0,3
605.4558024,485.9817906,0,7
606.0523117,61.70471689,0,14
605.1534577,117.5699831,0,4
604.8908218,307.3171782,0,2
606.2573986,383.702562,0,8
605.8233719,414.2416247,0,5
605.7557132,447.1503655,0,3
607.1305012,143.5526715,0,8
607.6293276,268.1748889,0,8
608.877185,317.81588,0,15
606.0388455,353.250255,0,3
605.4693332,428.2333334,0,4
606.2021461,473.02273,0,3
605.8982221,571.2247351,0,5
607.2536499,578.5811578,0,8
606.0924491,153.7822032,0,10
607.405,360.6251684,0,7
605.1936726,453.3999758,0,4
607.311911,492.0640099,0,3
607.1179461,46.5668387,0,2
606.908,423.7674749,0,4
606.9098809,434.2209537,0,14
608.1478029,480.1950143,0,11
606.0155891,527.0523637,0,4
606.5026797,727.7306991,0,13
606.8878451,149.5177548,0,3
604.8906208,553.0948964,0,5
608.4429402,296.0790198,0,9
605.6666451,365.0224517,0,5
607.0957876,419.1816817,0,4
605.914,467.561625,0,10
607.6615466,593.063,0,12
607.3969114,28.82959493,0,2
605.6655,310.775875,0,12
605.8208125,500.913875,0,5
607.0168052,531.7033246,0,5
609.6895295,106.4498823,0,14
606.42875,290.3342142,0,12
607.3642216,303.0834751,0,2
607.9913225,400.1079032,0,6
608.2253067,441.8976259,0,3
607.2496651,536.1559593,0,5
608.4276329,388.0501507,0,6
606.5128697,522.6382028,0,9
606.5956,283.04008,0,9
607.3440874,556.3218578,0,9
608.4814253,100.8395862,0,10
607.4662906,34.32030768,0,12
608.2741701,21.02713726,0,19
609.8948266,54.43807512,0,2
608.5532827,542.8438312,0,6
608.7254478,709.5172761,0,20
608.2343405,367.8222978,0,5
609.7323755,502.8495727,0,11
610.1707831,110.9815016,0,8
609.4301458,258.4456424,0,9
608.5511428,460.2570391,0,5
610.1840405,510.7553534,0,6
610.5084739,652.6279621,0,8
610.978501,731.4342908,0,20
612.9602198,127.8095006,0,15
610.1515791,372.8818087,0,6
613.0595939,698.7515126,0,17
610.5671091,119.317951,0,4
611.5826715,225.5170761,0,7
609.8255877,240.6885361,0,10
609.5922581,404.9320859,0,7
610.1715658,453.7419314,0,7
610.884,550.9148451,0,7
611.1572424,198.8882121,0,20
610.0978198,350.5279142,0,4
609.6582194,560.3814711,0,2
611.1803892,171.9534228,0,2
610.238796,468.4630549,0,7
611.380599,283.4520565,0,4
610.7464031,427.7865582,0,4
610.4067221,573.6287221,0,5
612.5981621,8.683126178,0,12
611.5597888,526.9671552,0,3
612.4697907,263.8456649,0,8
610.6716893,309.5627574,0,9
611.2643348,380.1496387,0,3
611.7027314,71.99805714,0,2
612.5545883,356.8774229,0,9
611.7148059,446.9068508,0,6
612.6584965,477.5077304,0,11
612.2163951,566.8004436,0,11
611.6442461,64.66461539,0,2
611.1448162,276.4807619,0,5
611.594,338.962,0,14
612.2591578,344.8278175,0,9
610.5099513,391.0264392,0,5
612.3857801,516.2465761,0,3
611.9954726,301.9113637,0,4
610.99192,726.21072,0,13
614.0456047,24.94653755,0,19
615.1947491,254.7455601,0,12
613.4671652,394.3492289,0,6
613.7804359,415.9580514,0,11
612.2913308,421.6724313,0,4
612.8496523,538.8541507,0,7
614.8695347,661.8548489,0,17
614.5024843,678.8902597,0,17
613.3526155,532.210301,0,3
611.5128572,581.845,0,10
612.3944358,88.81901677,0,4
611.8944422,329.0334316,0,12
612.7553177,437.5823567,0,5
613.2706923,464.0090307,0,6
613.6746945,490.3585416,0,6
612.9385838,495.0663542,0,6
612.5782068,556.7908137,0,14
614.087,99.29800001,0,4
611.950449,290.1900407,0,12
612.4784251,366.7580473,0,5
614.180557,406.2512151,0,11
614.5432622,431.6898213,0,3
612.3101739,36.02478261,0,12
612.9147945,93.78224658,0,2
614.4317459,138.9826878,0,7
615.0380041,162.3333631,0,7
614.1083352,237.2686786,0,8
614.8432042,458.3882151,0,6
614.2297194,544.5376141,0,11
613.9634705,332.5986341,0,2
614.4801929,473.7416547,0,6
614.6431438,484.4259682,0,3
614.9727747,150.6509976,0,15
615.8528862,59.21288627,0,14
615.2872195,78.40525643,0,15
613.2199,102.9287,0,4
614.6841089,113.0019698,0,4
614.4762978,273.6521277,0,14
620.8763398,181.2334167,0,15
615.0282155,350.1031845,0,4
615.8274105,364.1106294,0,11
616.9362771,502.4570373,0,11
616.0607571,717.2883457,0,13
615.1257084,323.9669832,0,2
614.6661893,383.7722703,0,5
617.1036767,441.5235471,0,11
618.7240086,734.5335164,0,17
615.6128255,280.4261079,0,9
615.4270406,298.517581,0,4
617.3584323,314.1489575,0,2
616.3660273,451.717165,0,14
616.2246441,559.4783954,0,14
617.997306,706.461435,0,17
616.5730363,246.512,0,3
615.9730295,378.8852352,0,5
616.1022018,469.5188235,0,3
615.4640407,373.1327513,0,9
617.012737,387.8547675,0,6
616.0802208,649.9016828,0,10
617.0436124,207.1354966,0,13
616.3049122,426.2541053,0,10
616.6710671,521.4539424,0,6
616.6593811,624.697117,0,13
620.4958034,290.9974385,0,15
617.6450554,398.2964421,0,3
616.2353538,44.32508297,0,12
617.6402512,304.4084263,0,14
617.6493705,553.1995655,0,7
617.8222626,569.4578302,0,7
617.3961862,88.79009966,0,2
617.4280212,198.6985714,0,13
615.5372307,436.1256923,0,6
617.7,93.93205334,0,14
616.9622174,542.4708697,0,6
617.3436078,107.3482876,0,2
618.1494067,266.0443341,0,8
616.4693334,564.1113845,0,9
618.8835175,225.3291362,0,9
617.4750873,355.4345771,0,10
617.7510899,513.0978414,0,3
619.3900491,218.5185684,0,10
618.808377,495.3555622,0,3
617.2219334,604.8963334,0,13
619.9263177,637.1270311,0,8
618.9985409,37.75860378,0,2
619.972,142.630664,0,3
618.8036456,232.5516625,0,16
619.0783321,488.2716602,0,3
625.8765199,724.8194866,0,15
621.6748654,28.96005859,0,15
619.797286,118.8708962,0,7
619.3404178,435.4726718,0,9
619.2353026,478.1701036,0,6
618.8065282,539.1150567,0,3
619.0298845,98.60944232,0,7
619.0593541,239.57175,0,10
619.7872472,328.3154517,0,14
618.8656908,411.7690182,0,6
619.6551974,526.7604378,0,3
620.1872189,711.1781564,0,20
620.4106036,112.8253018,0,7
618.9236171,130.7517872,0,16
621.220489,418.1667384,0,11
624.3469899,173.5574861,0,15
620.3990366,283.5957664,0,2
621.5965132,375.7891311,0,7
620.6580673,404.5843259,0,3
620.585068,692.139476,0,17
623.0675086,8.263943408,0,15
620.9000149,20.61903346,0,12
620.3532964,43.32051851,0,9
622.1160682,82.84534984,0,12
618.836,260.2408182,0,10
622.3857563,273.2464837,0,8
621.2210485,383.6389644,0,6
620.2474371,460.8378091,0,7
619.9830078,483.8941705,0,3
620.0164355,155.2224218,0,10
620.9569185,167.1653721,0,8
621.4400193,320.0453624,0,4
621.3287736,369.0186132,0,6
622.4418602,517.8400663,0,3
619.3367369,563.882,0,2
619.6282106,642.0791578,0,13
622.1258137,66.82220124,0,15
620.3502244,160.653757,0,4
622.1196986,509.6886261,0,3
622.7007728,194.114,0,17
621.0602116,648.35425,0,13
621.851433,126.152081,0,1
621.8426958,357.3923913,0,7
623.3880142,392.3447478,0,7
621.7755698,106.8654661,0,4
621.4943721,255.0633721,0,9
621.8468192,337.1603986,0,5
623.4640575,431.361724,0,4
621.7049027,445.0342832,0,5
621.2896055,455.5842993,0,9
621.8683455,250.0542546,0,5
622.1446994,363.2181259,0,6
623.9086666,449.7820001,0,11
627.3314726,559.7105563,0,15
627.078611,54.41588748,0,15
622.6291954,469.7773487,0,6
620.754919,533.8355677,0,6
621.7040001,77.144,0,10
623.2751242,137.269451,0,16
623.3769354,343.9066331,0,4
623.184637,410.7155542,0,3
623.4229877,599.2999007,0,13
623.7658114,625.8574087,0,13
622.9272872,307.9333267,0,12
621.7309676,133.1685161,0,16
625.0014844,208.698245,0,8
624.71499,351.1555519,0,8
623.7502409,499.7693718,0,6
624.2840478,426.5442391,0,4
624.347427,532.2666551,0,3
623.2829183,553.2653265,0,3
623.4942174,567.219,0,2
624.1033963,701.0825786,0,20
623.4308209,97.32410947,0,4
626.4018668,257.3504,0,15
622.648339,300.024339,0,12
624.4289446,440.0858292,0,3
624.3811275,492.6171893,0,6
622.8814894,266.283234,0,7
624.1068812,475.6255244,0,4
625.6753624,524.1997532,0,3
625.3785185,541.2115478,0,7
624.169353,38.22862744,0,14
623.9857189,74.42353125,0,12
624.6114427,331.5024918,0,9
624.6726896,399.2366724,0,3
626.048965,574.6381598,0,7
623.522,59.924,0,12
625.0636483,324.7757393,0,2
624.9716718,463.1488955,0,7
624.9951855,487.7498618,0,3
626.4548902,222.1561448,0,15
624.4772726,246.7798636,0,5
624.3131428,710.926381,0,13
625.6191821,144.5345422,0,12
629.9652094,148.8060503,0,15
624.589506,421.3691295,0,5
626.1795218,45.08287815,0,2
627.6817406,164.6299712,0,8
625.9215103,313.8914831,0,9
627.0051765,482.3467621,0,3
626.5760596,123.1220537,0,7
626.5962392,304.8655041,0,12
629.1389636,654.4818136,0,17
627.5034917,282.0080773,0,9
626.4295894,404.4259213,0,5
626.8106376,455.456768,0,3
627.4101375,268.1528,0,8
627.6922946,385.5561473,0,11
628.6545437,647.1154468,0,19
629.4755426,695.0690854,0,17
628.0870265,133.9955781,0,8
628.8811345,337.1667116,0,8
627.3713295,359.5060795,0,11
629.1835925,367.8983334,0,6
627.3818994,513.2299749,0,3
629.1463655,115.7183433,0,8
628.2551696,299.9413426,0,4
629.1878642,70.52259728,0,8
628.3639765,89.1413386,0,8
628.0921351,107.3171534,0,3
627.9435863,230.1771034,0,10
628.013775,378.3484255,0,3
627.863554,469.915419,0,3
630.0524772,292.4328202,0,4
628.1687043,416.0108805,0,6
628.282381,445.4686507,0,6
628.4583838,528.8960979,0,3
628.8364369,99.12616195,0,8
626.8811148,552.1006556,0,5
629.2420111,63.1978453,0,14
629.8274044,409.6639573,0,5
629.0368594,434.8558913,0,10
627.9713334,460.4186155,0,5
628.5971345,547.5533655,0,5
634.9345261,40.33718706,0,15
630.0275531,79.95779943,0,14
628.6703659,200.7256585,0,3
629.3978492,318.3507221,0,4
628.8397552,329.6834286,0,2
629.3351525,475.8141308,0,7
630.1980934,520.2942801,0,7
628.4481092,566.5645092,0,9
631.1565403,4.281626438,0,12
629.7190001,30.896,0,14
630.873286,194.935443,0,2
628.7682193,272.7761644,0,10
630.0591035,424.6670613,0,7
630.1554286,498.9316127,0,3
630.1885589,184.0977292,0,12
630.0124142,392.8419858,0,3
629.7566352,536.975506,0,5
632.2152144,675.1201947,0,20
630.8008149,699.4569382,0,20
631.3529507,26.02208197,0,12
631.6966421,309.9141236,0,7
630.4517488,347.8152462,0,6
631.0397751,490.6644292,0,11
629.2385142,583.8756,0,5
630.7492468,342.8543895,0,9
629.803234,465.2524255,0,3
630.7486947,553.5108982,0,5
634.3058182,210.1149091,0,15
631.5823162,688.3063627,0,20
631.6379109,354.4943621,0,4
632.6719537,374.8087259,0,11
631.9372929,504.3481413,0,6
632.4854651,532.1157648,0,6
636.2449975,585.3914585,0,15
631.4958146,129.066887,0,4
635.5111185,574.3272346,0,15
631.3869171,577.6199116,0,5
632.4434684,47.30817276,0,14
631.4484224,264.6297888,0,16
631.9256884,404.7171258,0,3
632.1272,442.0342484,0,3
631.8308963,542.8613651,0,7
632.9422525,74.36181552,0,2
632.4361014,176.9834493,0,7
633.1548006,232.6745206,0,17
632.3174644,324.1262512,0,5
632.2755755,381.8026448,0,6
631.6810834,455.6617291,0,6
633.189078,508.7779432,0,6
632.5557818,361.5588508,0,14
632.5622363,564.5171274,0,5
635.3960525,189.6049316,0,8
633.5106975,271.3329452,0,4
632.4455495,449.2071779,0,5
632.4461539,20.87217949,0,12
633.8935519,255.2075248,0,8
633.4065854,303.4782439,0,9
633.1768265,414.8641487,0,3
633.0517293,479.6095877,0,7
635.1794423,515.0567297,0,7
634.9254094,329.6553299,0,9
633.0768494,419.5458083,0,6
633.6723704,429.5631481,0,6
632.9801187,468.296097,0,11
634.2591122,100.0444888,0,8
634.3700633,166.2848646,0,16
634.4196869,87.83133588,0,4
634.7311077,121.8837965,0,8
634.7576887,150.9435433,0,3
635.1292078,200.5873148,0,8
634.0542965,385.8177795,0,6
635.4453822,548.3052927,0,7
633.12475,285.5664375,0,5
634.8998471,435.5690929,0,3
635.272247,637.1934632,0,13
632.7907274,261.28,0,13
634.6886616,279.1774615,0,17
637.9968705,315.4029277,0,15
634.5108069,460.6442631,0,7
635.3894265,615.7894545,0,13
634.3599205,643.8576718,0,13
635.2178683,110.149485,0,7
636.1753053,682.5460997,0,20
639.2181251,138.4340096,0,15
635.3786535,299.6352392,0,4
635.4527843,525.2385099,0,6
635.474,539.277,0,6
637.7345295,660.7371373,0,17
636.3552176,60.53976599,0,8
635.5683334,156.44495,0,17
637.4180496,340.7327161,0,2
635.2684743,348.6290308,0,3
639.8581264,292.5377227,0,8
635.9998848,424.6057119,0,7
636.3660948,453.1471422,0,3
636.1940277,496.335152,0,7
638.3009232,6.706769232,0,12
636.8969312,178.4662529,0,8
636.5829788,352.6992978,0,4
637.4927507,652.8258226,0,19
637.1460903,130.5390557,0,4
638.444573,217.1209583,0,11
636.6893982,335.6287184,0,9
637.3796934,401.9542948,0,7
637.8871162,411.5936047,0,7
637.2433705,444.4828393,0,3
635.4475088,483.5922106,0,5
637.1945714,491.3673334,0,3
637.4526666,51.56133333,0,12
637.1124142,94.84078572,0,4
637.2560915,365.4086929,0,3
638.5177359,388.6571663,0,11
636.26792,521.12864,0,5
638.0576712,69.38020486,0,2
637.5048721,558.2754768,0,5
638.1211978,689.4973649,0,8
636.140548,24.1049863,0,12
641.4383166,83.40263327,0,15
642.0657436,247.7340432,0,15
637.7002706,373.8885267,0,6
636.8720286,439.9646858,0,3
638.0813827,223.1451111,0,8
639.0499468,359.5172841,0,7
637.9167947,468.6473334,0,3
638.0435695,473.8979374,0,6
637.5644874,501.1526051,0,3
638.5432402,270.3848546,0,10
639.2248334,505.455574,0,5
639.144752,528.7171862,0,11
637.0335153,31.91987879,0,10
637.0660952,230.6012381,0,10
638.2070873,486.0250202,0,5
639.6928225,163.5009758,0,8
639.8758878,322.8823426,0,7
639.142,283.2695684,0,8
639.063111,421.0194815,0,3
638.5433726,431.2512157,0,7
638.8924858,536.2122858,0,5
640.8758092,565.4678472,0,11
640.323319,204.1515048,0,14
637.9194146,458.1959025,0,6
640.0378593,510.4513516,0,3
642.8550305,646.3082203,0,19
639.38766,24.37998,0,12
647.7242037,102.3012611,0,15
641.0179472,462.9110159,0,18
639.5315898,480.2707008,0,6
642.1381426,590.9397848,0,17
640.3315411,36.91534427,0,9
640.0405064,123.824,0,14
639.8916578,171.3812072,0,9
640.2846047,306.0496279,0,5
641.4681716,349.6834944,0,9
642.6660046,379.6059679,0,11
640.8547117,147.2888466,0,8
640.8948301,450.0311147,0,5
641.324446,15.05595819,0,12
640.7575658,230.4665053,0,4
646.365467,620.4473345,0,17
640.8365334,235.5922,0,14
640.8826451,436.422113,0,3
642.5683325,541.0299431,0,7
641.1992682,553.6372194,0,4
642.1986795,672.1135278,0,13
641.5645541,30.99021686,0,2
641.9059005,328.9088729,0,9
642.3301096,370.6409706,0,7
639.6035,456.6956666,0,3
644.8191975,1.291078947,0,12
642.9458341,92.75690156,0,7
641.138232,417.0828115,0,3
643.196889,128.1444815,0,2
643.5395625,183.9948359,0,8
642.5173366,196.8821404,0,5
643.6052293,407.3315596,0,6
642.5259943,488.9861547,0,3
642.7237319,516.3580111,0,11
643.3902134,190.8042213,0,4
641.885223,546.8736561,0,2
643.2912536,277.8874322,0,15
642.8884266,337.3150664,0,2
645.7014764,345.3181398,0,4
644.5896363,441.1552726,0,11
643.7994293,680.5710331,0,17
641.9518787,61.00262626,0,12
642.4888741,65.0002649,0,2
643.7726666,263.45,0,17
644.1690979,399.9827202,0,3
643.3848859,425.4588275,0,3
644.2543786,477.8553706,0,7
644.8117947,20.27888296,0,12
641.8014916,153.3503729,0,13
